benchmark,benchmark_label,prior_tag,budget_fraction,method_key,method_label,family,parameter,n_runs,n_eligible,mean_regret,p90_regret,regret_mc_se,regret_ci95_low,regret_ci95_high,coverage,mean_selected_n,paired_n,paired_mean_delta,paired_mc_se,paired_ci95_low,paired_ci95_high
mmlu_business_ethics,Business Ethics,default,0.02,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,20,0.015500000000000014,0.021000000000000033,0.0023943165521191556,0.01100000000000001,0.020000000000000018,1.0,35.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.02,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_business_ethics,Business Ethics,default,0.02,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_business_ethics,Business Ethics,default,0.02,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.015500000000000014,0.021000000000000033,0.0023943165521191556,0.01100000000000001,0.020000000000000018,1.0,35.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.02,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.015500000000000014,0.021000000000000033,0.0023943165521191556,0.01100000000000001,0.020000000000000018,1.0,35.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.02,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.015500000000000014,0.021000000000000033,0.0023943165521191556,0.01100000000000001,0.020000000000000018,1.0,35.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.02,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.014500000000000013,0.021000000000000033,0.0023622552783304366,0.010000000000000009,0.019000000000000017,1.0,36.4,20,-0.0010000000000000009,0.0009498104494528851,-0.0030000000000000027,0.0010000000000000009
mmlu_business_ethics,Business Ethics,default,0.02,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.015500000000000014,0.021000000000000033,0.0023943165521191556,0.01100000000000001,0.020000000000000018,1.0,35.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.02,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.015500000000000014,0.021000000000000033,0.0023943165521191556,0.01100000000000001,0.020000000000000018,1.0,35.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.02,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.015500000000000014,0.021000000000000033,0.0023943165521191556,0.01100000000000001,0.020000000000000018,1.0,35.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.02,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.016000000000000014,0.021000000000000033,0.0022709416936980537,0.01150000000000001,0.020500000000000018,1.0,35.6,20,0.0005000000000000004,0.0004962320487899252,0.0,0.0015000000000000013
mmlu_business_ethics,Business Ethics,default,0.02,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.015500000000000014,0.021000000000000033,0.0023943165521191556,0.01100000000000001,0.020000000000000018,1.0,35.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.02,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.015500000000000014,0.021000000000000033,0.0023943165521191556,0.01100000000000001,0.020000000000000018,1.0,35.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.02,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.016000000000000014,0.021000000000000033,0.0022709416936980537,0.01150000000000001,0.020500000000000018,1.0,35.6,20,0.0005000000000000004,0.0004962320487899252,0.0,0.0015000000000000013
mmlu_business_ethics,Business Ethics,default,0.02,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.015500000000000014,0.021000000000000033,0.002247414207621868,0.01150000000000001,0.020000000000000018,1.0,36.6,20,0.0,0.0014539958231899628,-0.0025000000000000022,0.0030000000000000027
mmlu_business_ethics,Business Ethics,dataset,0.02,posterior_mean,Current posterior mean,baseline,,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.02,empirical_mean,Observed sample mean,baseline,,20,20,0.051500000000000004,0.21999999999999997,0.020886413916378417,0.014487500000000004,0.09649999999999999,1.0,55.6,20,0.04549999999999999,0.02099587699646887,0.007499999999999995,0.09099999999999997
mmlu_business_ethics,Business Ethics,dataset,0.02,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.02,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.02,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_business_ethics,Business Ethics,dataset,0.02,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_business_ethics,Business Ethics,dataset,0.02,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.02,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.02,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.02,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.02,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.02,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.02,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.02,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.02,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.02,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,75.2,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.02,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,75.2,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.02,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,75.2,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.05,posterior_mean,Current posterior mean,baseline,,20,20,0.015000000000000013,0.021000000000000033,0.0022489439185423804,0.01100000000000001,0.019500000000000017,1.0,37.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.05,empirical_mean,Observed sample mean,baseline,,20,20,0.055000000000000014,0.15000000000000002,0.013256008883578857,0.031487500000000015,0.08200000000000002,1.0,22.2,20,0.04,0.013712595634271034,0.014999999999999996,0.06799999999999999
mmlu_business_ethics,Business Ethics,default,0.05,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.015000000000000013,0.021000000000000033,0.0022489439185423804,0.01100000000000001,0.019500000000000017,1.0,37.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.05,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,20,0.015000000000000013,0.021000000000000033,0.0022489439185423804,0.01100000000000001,0.019500000000000017,1.0,37.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.05,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_business_ethics,Business Ethics,default,0.05,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_business_ethics,Business Ethics,default,0.05,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.015000000000000013,0.021000000000000033,0.0022489439185423804,0.01100000000000001,0.019500000000000017,1.0,38.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.05,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.015000000000000013,0.021000000000000033,0.0022489439185423804,0.01100000000000001,0.019500000000000017,1.0,38.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.05,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.015000000000000013,0.021000000000000033,0.0022489439185423804,0.01100000000000001,0.019500000000000017,1.0,38.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.05,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.013000000000000012,0.021000000000000033,0.0024154489010106183,0.008500000000000008,0.017500000000000016,1.0,38.8,20,-0.0020000000000000018,0.0011440213218226255,-0.004500000000000004,0.0
mmlu_business_ethics,Business Ethics,default,0.05,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.015000000000000013,0.021000000000000033,0.0022489439185423804,0.01100000000000001,0.019500000000000017,1.0,38.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.05,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.015000000000000013,0.021000000000000033,0.0022489439185423804,0.01100000000000001,0.019500000000000017,1.0,38.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.05,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.015000000000000013,0.021000000000000033,0.0022489439185423804,0.01100000000000001,0.019500000000000017,1.0,38.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.05,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.015000000000000013,0.021000000000000033,0.0022489439185423804,0.01100000000000001,0.019500000000000017,1.0,38.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.05,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.015000000000000013,0.021000000000000033,0.0022489439185423804,0.01100000000000001,0.019500000000000017,1.0,38.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.05,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.015000000000000013,0.021000000000000033,0.0022489439185423804,0.01100000000000001,0.019500000000000017,1.0,38.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.05,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.015000000000000013,0.021000000000000033,0.0022489439185423804,0.01100000000000001,0.019500000000000017,1.0,38.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.05,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.014000000000000012,0.021000000000000033,0.0023131689844779523,0.00998750000000001,0.018500000000000016,1.0,39.0,20,-0.0010000000000000009,0.0015808067402278984,-0.0040000000000000036,0.0020000000000000018
mmlu_business_ethics,Business Ethics,dataset,0.05,posterior_mean,Current posterior mean,baseline,,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.05,empirical_mean,Observed sample mean,baseline,,20,20,0.007000000000000006,0.020000000000000018,0.0015552436409716603,0.0040000000000000036,0.010000000000000009,1.0,69.4,20,0.0010000000000000009,0.0017779102803474,-0.0020000000000000018,0.0050000000000000044
mmlu_business_ethics,Business Ethics,dataset,0.05,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.05,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.05,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_business_ethics,Business Ethics,dataset,0.05,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_business_ethics,Business Ethics,dataset,0.05,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.05,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.05,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.05,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.05,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.05,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.05,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.05,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.05,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.05,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,75.2,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.05,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,75.2,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.05,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,75.2,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.1,posterior_mean,Current posterior mean,baseline,,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.1,empirical_mean,Observed sample mean,baseline,,20,20,0.0050000000000000044,0.011000000000000024,0.001494357003146456,0.0024875000000000027,0.008000000000000007,1.0,87.2,20,-0.0005000000000000004,0.0004833348866082533,-0.0015000000000000013,0.0
mmlu_business_ethics,Business Ethics,default,0.1,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.1,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.1,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.1,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_business_ethics,Business Ethics,default,0.1,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.1,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.1,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.1,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.1,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.1,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.1,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.1,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.1,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.1,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.005500000000000005,0.020000000000000018,0.0016758735937720086,0.0025000000000000022,0.009000000000000008,1.0,90.8,20,0.0,0.0006938425018816723,-0.0015000000000000013,0.0015000000000000013
mmlu_business_ethics,Business Ethics,default,0.1,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.005500000000000005,0.020000000000000018,0.0016758735937720086,0.0025000000000000022,0.009000000000000008,1.0,90.8,20,0.0,0.0006938425018816723,-0.0015000000000000013,0.0015000000000000013
mmlu_business_ethics,Business Ethics,default,0.1,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.006000000000000005,0.020000000000000018,0.0016716285748012616,0.0030000000000000027,0.009500000000000008,1.0,91.0,20,0.0005000000000000004,0.0008498271625490724,-0.0010000000000000009,0.0020000000000000018
mmlu_business_ethics,Business Ethics,dataset,0.1,posterior_mean,Current posterior mean,baseline,,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.1,empirical_mean,Observed sample mean,baseline,,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.1,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.1,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.1,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_business_ethics,Business Ethics,dataset,0.1,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_business_ethics,Business Ethics,dataset,0.1,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.1,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.1,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.1,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.1,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.1,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
